,datetime,asset,active_addresses_24h,exchange_balance,transaction_volume,velocity,bitmex_perpetual_funding_rate,price_usd,marketcap_usd,volume_usd
37,2021-10-08 00:00:00+00:00,BTC,981450.0,-3020.9158119997364,895901.8696148507,4.486699060530638,0.0001,53967.84676725268,1016664484566.0,34800873924.0
38,2021-10-09 00:00:00+00:00,BTC,1007984.0,1123.7211678905026,471162.8199972512,4.923158042582817,0.0001,54968.22445041543,1035558748272.0,32491211414.0
39,2021-10-10 00:00:00+00:00,BTC,793303.0,-1021.3419658098885,457086.81500436075,3.9790314153653066,0.0001,54771.579183854585,1031909532688.0,39527792364.0
40,2021-10-11 00:00:00+00:00,BTC,1011981.0,-5555.637532560001,1078273.1629605494,6.111561285777166,0.0001,57484.7894651936,1083079138639.0,42637331698.0
41,2021-10-12 00:00:00+00:00,BTC,953495.0,3284.5800429299943,831706.3590510596,4.462558383515753,0.0001,56041.0568380579,1055926265435.0,41083758949.0
42,2021-10-13 00:00:00+00:00,BTC,990530.0,-3718.9318588899414,621231.8608392505,3.9503187992470994,0.0001,57401.09752733619,1081611750762.0,41684252783.0
43,2021-10-14 00:00:00+00:00,BTC,993269.0,-15093.06906825998,779828.6940824204,4.187733266577329,0.00018999999999999998,57321.52527966035,1080160001108.0,36615791366.0
44,2021-10-15 00:00:00+00:00,BTC,1023387.0,1517.452086630034,1022023.2595414197,5.458033688090149,0.00015466666666666667,61593.950060618336,1160726409230.0,51780081801.0
45,2021-10-16 00:00:00+00:00,BTC,944668.0,4271.736005190208,575364.0855250207,4.7185929012994485,0.00020300000000000003,60892.18069270075,1147551202767.0,34250964237.0
46,2021-10-17 00:00:00+00:00,BTC,827923.0,1404.1557852701462,405429.76899999107,3.8758518098802757,0.00014533333333333333,61553.61738469951,1160077513368.0,29032367511.0
47,2021-10-18 00:00:00+00:00,BTC,985030.0,-11720.802025140007,613084.4349832602,3.70671527372437,0.00023933333333333337,62026.07783109295,1169039169043.0,38055562075.0
48,2021-10-19 00:00:00+00:00,BTC,1077584.0,2068.53628254002,690487.4428921706,3.4092374420112614,0.0001,64261.99119285591,1211242526570.0,40471196346.0
49,2021-10-20 00:00:00+00:00,BTC,975425.0,3219.963058439982,769529.9299034902,3.1627187631058624,0.0001,65992.8370361176,1243927428207.0,40788955582.0
50,2021-10-21 00:00:00+00:00,BTC,1135674.0,2162.541193480056,821183.3751147406,3.524177107319385,0.0004576666666666667,62210.17307563477,1172684282558.0,45908121370.0
51,2021-10-22 00:00:00+00:00,BTC,974129.0,22172.944483520005,702996.5388006803,2.8727713675255635,0.0001,60692.26443309548,1144131483274.0,38434082775.0
52,2021-10-23 00:00:00+00:00,BTC,814847.0,-6704.197691640008,382086.09951928037,5.3502273645279566,0.0001,61393.61719151695,1157410091263.0,26882546034.0
53,2021-10-24 00:00:00+00:00,BTC,743307.0,-1617.4892582800119,418936.5831151003,2.6851387987890316,0.00015166666666666668,60930.836442179556,1148743134468.0,27316183882.0
54,2021-10-25 00:00:00+00:00,BTC,1066036.0,-34048.81726238997,680695.2444302909,2.87877561354714,0.0001,63039.8255141733,1188575312422.0,31064911614.0
55,2021-10-26 00:00:00+00:00,BTC,991099.0,-12650.49760016003,887891.799248531,4.375061891800557,0.00012433333333333334,60363.79205035724,1138177770430.0,34878965587.0
56,2021-10-27 00:00:00+00:00,BTC,967862.0,11729.082195349984,739591.8677048099,3.8731354760318264,0.0001,58482.387940045504,1102757767323.0,43657076893.0
57,2021-10-28 00:00:00+00:00,BTC,1048013.0,412.9111081600894,717630.9118119301,4.0796489173018635,0.0001,60622.13670884834,1143165999365.0,45257083247.0
58,2021-10-29 00:00:00+00:00,BTC,1008760.0,-20158.525955569952,724038.4520768708,3.211088740387137,0.00019066666666666668,62227.96459381882,1173512442368.0,36856881767.0
59,2021-10-30 00:00:00+00:00,BTC,904738.0,3360.8671444399815,418074.9847075802,4.53828006512123,0.0002136666666666667,61888.831219032596,1167178054167.0,32157938616.0
60,2021-10-31 00:00:00+00:00,BTC,876530.0,-869.5609731799852,394396.8380758098,3.6856801898225577,0.0001,61318.957766605985,1156485845063.0,32241199927.0
61,2021-11-01 00:00:00+00:00,BTC,1073750.0,-16361.117499569975,678715.2598729003,4.193611419423262,0.00015133333333333332,61004.40802134929,1150606762880.0,36150572843.0
62,2021-11-02 00:00:00+00:00,BTC,1032999.0,-2273.7009975799715,724673.4633996908,2.878630810494995,0.00022166666666666667,63226.40109708796,1192577136210.0,37746665647.0
63,2021-11-03 00:00:00+00:00,BTC,1052044.0,5936.265349539986,723721.20242284,3.217757647815548,0.0002663333333333333,62970.047426018544,1187808286560.0,36124731509.0
64,2021-11-04 00:00:00+00:00,BTC,1010797.0,8768.741480550058,689158.1464844913,3.681689884738542,0.0001,61452.2305873208,1159231375022.0,32615846901.0
65,2021-11-05 00:00:00+00:00,BTC,1043176.0,962.9110209499062,650031.8139728819,2.9139370039014674,0.0001,61125.67426890355,1153128571128.0,30605102446.0
66,2021-11-06 00:00:00+00:00,BTC,826659.0,118.85561419998533,380498.6108748405,4.453109608843476,0.0001,61527.481793398685,1160769349887.0,29094934221.0
67,2021-11-07 00:00:00+00:00,BTC,835961.0,770.927046520004,312290.83090931067,4.349548536732342,0.0001,63326.98902809924,1194778776481.0,24726754301.0
68,2021-11-08 00:00:00+00:00,BTC,992970.0,-2690.671357830002,1060928.5354381306,4.4439729439686,0.0002556666666666667,67566.8300878775,1274831490851.0,41125608330.0
69,2021-11-09 00:00:00+00:00,BTC,1190232.0,-1399.3630469400173,776069.5936419704,4.568527727611608,0.00032700000000000003,66971.82809746113,1263667113597.0,42357991721.0
70,2021-11-10 00:00:00+00:00,BTC,1033052.0,169.71024690998496,643669.4820507304,4.078537365341426,0.00045566666666666667,64995.22939074326,1226431510693.0,48730828378.0
71,2021-11-11 00:00:00+00:00,BTC,1040672.0,1355.7194106500242,644243.8011896509,3.397942212779081,0.00020300000000000003,64949.96191476004,1225643127560.0,35880633236.0
72,2021-11-12 00:00:00+00:00,BTC,952479.0,-11053.643877730023,610066.5993585897,3.312081041581037,0.0001,64155.94183643273,1210715199478.0,36084893887.0
73,2021-11-13 00:00:00+00:00,BTC,835432.0,,,,,64513.12433579376,1217517874794.0,30494701618.0
74,2021-11-14 00:00:00+00:00,BTC,810267.0,,,,,65466.8410240344,1235578996842.0,25122092191.0
75,2021-11-15 00:00:00+00:00,BTC,1070726.0,,,,,63557.87151837094,1199611097094.0,30558763548.0
76,2021-11-16 00:00:00+00:00,BTC,1029820.0,,,,,60161.2470371667,1135559300073.0,46844335592.0
77,2021-11-17 00:00:00+00:00,BTC,997934.0,,,,,60368.011816764934,1139519389072.0,39178392930.0
78,2021-11-18 00:00:00+00:00,BTC,983650.0,,,,,56942.136244057234,1074900976539.0,41388338699.0
79,2021-11-19 00:00:00+00:00,BTC,968281.0,,,,,58119.57619379246,1097177697853.0,38702407772.0
80,2021-11-20 00:00:00+00:00,BTC,857623.0,,,,,59697.19713425886,1127014430118.0,30624264863.0
81,2021-11-21 00:00:00+00:00,BTC,852910.0,,,,,58730.47663865068,1108812311533.0,26123447605.0
82,2021-11-22 00:00:00+00:00,BTC,923401.0,,,,,56289.287322638556,1062772703759.0,35036121783.0
83,2021-11-23 00:00:00+00:00,BTC,912635.0,,,,,57569.07487572713,1086985075773.0,37485803899.0
84,2021-11-24 00:00:00+00:00,BTC,1084084.0,,,,,57206.36708198955,1080190645471.0,33134403581.0
85,2021-11-25 00:00:00+00:00,BTC,979208.0,,,,,58927.890687830026,1112745672239.0,35038103772.0
86,2021-11-26 00:00:00+00:00,BTC,1006698.0,,,,,53569.76396309677,1011613083342.0,41810748221.0
87,2021-11-27 00:00:00+00:00,BTC,791010.0,,,,,54815.07930492795,1035176249679.0,30560857714.0
88,2021-11-28 00:00:00+00:00,BTC,809928.0,,,,,57248.45837582401,1081180416262.0,28116886357.0
89,2021-11-29 00:00:00+00:00,BTC,985159.0,,,,,57806.56621525592,1091773828974.0,32370840356.0
90,2021-11-30 00:00:00+00:00,BTC,963932.0,,,,,57005.42547359979,1076689232562.0,36708594618.0
91,2021-12-01 00:00:00+00:00,BTC,1061838.0,,,,,57229.82989944917,1080977744339.0,36858195307.0
92,2021-09-01 00:00:00+00:00,ETH,508442.0,6924.087257659168,4766421.107386358,4.015957500815961,0.000454,3834.8280054911584,450017458312.0,30070890104.0
93,2021-09-02 00:00:00+00:00,ETH,520214.0,-29696.886077868923,6285900.8848396,4.897732039313053,0.0011283333333333334,3790.9900876090906,444924932307.0,24387397330.0
94,2021-09-03 00:00:00+00:00,ETH,470039.0,-106865.87521127291,4272456.737574988,4.143680862899418,0.0015076666666666667,3940.6147367477706,462538485147.0,26207765094.0
95,2021-09-04 00:00:00+00:00,ETH,477664.0,31791.06573111116,2337297.0477531,3.9844610366808815,0.0012216666666666667,3887.8284903181648,456394981337.0,20806963328.0
96,2021-09-05 00:00:00+00:00,ETH,454088.0,12384.847069549274,2079290.9126557522,3.544677681490756,0.0008316666666666666,3952.1334968467886,463997267858.0,18371468576.0
97,2021-09-06 00:00:00+00:00,ETH,481563.0,2027.013269272691,2823014.3921304597,3.5882961126308888,0.001406,3928.3794378049965,461261434464.0,18674691198.0
98,2021-09-07 00:00:00+00:00,ETH,517665.0,2833.159476963343,6523346.864949377,5.127102237368102,0.00039266666666666665,3426.394318425122,402365928843.0,39131346397.0
99,2021-09-08 00:00:00+00:00,ETH,480606.0,41667.9854085315,4637873.85708717,4.062967611548148,0.0008526666666666666,3497.315123304366,410741599782.0,31738430771.0
100,2021-09-09 00:00:00+00:00,ETH,484737.0,141880.7904161659,3798831.5485164076,3.2018933672548213,0.0012916666666666667,3427.340185941572,402569602098.0,24118055831.0
101,2021-09-10 00:00:00+00:00,ETH,521615.0,-71569.79448932318,4073067.414529854,3.6421131563168374,0.001044,3211.5058401142596,377261165406.0,22355974097.0
102,2021-09-11 00:00:00+00:00,ETH,582061.0,-209516.11131697678,4280641.655203802,4.189129168737949,0.000664,3270.278124811608,384209314701.0,18627122934.0
103,2021-09-12 00:00:00+00:00,ETH,522599.0,-30036.956375188594,3227221.898674095,4.791267133998049,0.00084,3410.134592755085,400686506367.0,16810411424.0
104,2021-09-13 00:00:00+00:00,ETH,581954.0,-45088.7529815663,3108915.577217914,3.7553465371373256,0.00048600000000000005,3285.511766263861,386087569776.0,22721552948.0
105,2021-09-14 00:00:00+00:00,ETH,530352.0,27118.65524156449,3209395.5101647475,3.9322418150928096,0.00044666666666666666,3429.169636597516,403015177032.0,19125420848.0
106,2021-09-15 00:00:00+00:00,ETH,523268.0,-375691.0241916768,3849241.154366836,2.489022370127484,0.0006876666666666666,3615.282616378894,424937147897.0,17548551804.0
107,2021-09-16 00:00:00+00:00,ETH,500254.0,-11475.201435982042,2821515.495181952,3.4780975683417594,0.00026399999999999997,3571.2949350055046,419815044704.0,20093903064.0
108,2021-09-17 00:00:00+00:00,ETH,479083.0,-243003.7233089221,3181417.9607609776,3.1549562077399584,0.000371,3398.538777821521,399552923890.0,17722363229.0
109,2021-09-18 00:00:00+00:00,ETH,485711.0,64323.97871211743,2366902.7966376445,3.0843304342473408,0.00011633333333333332,3432.018234624032,403535591621.0,15995220233.0
110,2021-09-19 00:00:00+00:00,ETH,461044.0,27570.000731334487,1786474.7417113262,3.8920867669236423,0.0001,3329.447894898392,391520172702.0,14257609743.0
111,2021-09-20 00:00:00+00:00,ETH,449428.0,54225.89051621457,6509934.718843569,5.432274991126539,0.0001,2958.993504728316,347997332693.0,27371684581.0
112,2021-09-21 00:00:00+00:00,ETH,476070.0,20992.609895038277,5430259.52844598,4.722171494184968,0.00030333333333333335,2764.431130864969,325153006769.0,30405062665.0
113,2021-09-22 00:00:00+00:00,ETH,485014.0,-112523.7980539203,5778786.744092139,5.1951474193093485,0.00069,3077.867980527073,362060838609.0,23742102645.0
114,2021-09-23 00:00:00+00:00,ETH,487848.0,-71944.0700411883,2878871.902112388,3.605805070904279,4.466666666666667e-05,3155.5237338611523,371237859101.0,18516291047.0
115,2021-09-24 00:00:00+00:00,ETH,456658.0,-73250.15835967661,5884031.466117198,3.614802310323138,2.8666666666666668e-05,2931.669216719692,344941570042.0,25595422789.0
116,2021-09-25 00:00:00+00:00,ETH,464844.0,-36635.43794722988,2351781.034760884,4.842487293340459,3.766666666666667e-05,2925.565608690162,344263323578.0,18932786754.0
117,2021-09-26 00:00:00+00:00,ETH,424892.0,-224139.98944538695,5037624.83364671,3.1037243795553557,0.0003953333333333333,3062.2653558037177,360390447457.0,21172766310.0
118,2021-09-27 00:00:00+00:00,ETH,445906.0,-43756.77575171252,4443759.622689356,6.109005478973841,0.00014733333333333333,2934.1387982985507,345350983222.0,19164053681.0
119,2021-09-28 00:00:00+00:00,ETH,442415.0,-33775.32684659818,3138000.578932676,4.198246422085236,0.0004706666666666667,2807.2967397712478,330459005352.0,16895079070.0
120,2021-09-29 00:00:00+00:00,ETH,453803.0,-75757.37069597513,3233115.8023657175,4.081814089931122,0.00031066666666666666,2853.1433729158744,335894451616.0,15763456158.0
121,2021-09-30 00:00:00+00:00,ETH,449695.0,25359.3737559799,4949703.643004531,7.5743325854032255,0.0008216666666666667,3001.679051738826,353421264860.0,17661065099.0
122,2021-10-01 00:00:00+00:00,ETH,523328.0,59292.533217872035,3571979.6994516933,3.7713460165015538,0.00041500000000000006,3307.5160778952013,389475327627.0,22307625573.0
123,2021-10-02 00:00:00+00:00,ETH,466791.0,17736.88297159001,2085795.4355375974,3.116694524329617,0.0001,3391.694346949812,399433404741.0,19202671704.0
124,2021-10-03 00:00:00+00:00,ETH,469027.0,-1362.5679237482975,2815772.863358106,4.238264747923472,0.0001,3418.3586596174073,402619122254.0,15516566862.0
125,2021-10-04 00:00:00+00:00,ETH,438533.0,15025.614225687927,2860125.828224893,3.4688648565311593,0.0001,3380.089200379371,398156802049.0,17747154101.0
126,2021-10-05 00:00:00+00:00,ETH,509489.0,81835.87119238693,3437688.790306286,3.0064480637037128,0.00011166666666666667,3518.518517366793,414510299768.0,16632591670.0
127,2021-10-06 00:00:00+00:00,ETH,614858.0,83264.12808491255,4805956.809558016,4.673872145920587,0.00020600000000000002,3580.562049118014,421867592042.0,21855226591.0
128,2021-10-07 00:00:00+00:00,ETH,584012.0,-135361.69786395514,4288630.594813843,4.727412067670473,0.00014633333333333333,3587.974768107968,422788897812.0,19090322927.0
129,2021-10-08 00:00:00+00:00,ETH,550546.0,39869.57686236046,3917693.6883426127,4.494702313101848,0.00032633333333333337,3563.7592193153064,419983193014.0,16222029488.0
130,2021-10-09 00:00:00+00:00,ETH,531840.0,-47320.76478599933,1722603.0999385235,3.611527208115708,0.00015566666666666666,3575.7168601111002,421440173778.0,12707036942.0
131,2021-10-10 00:00:00+00:00,ETH,482920.0,-8653.65928250172,2520625.929805982,4.31256319134094,0.00010233333333333333,3425.8528528103116,403822590446.0,16171746693.0
132,2021-10-11 00:00:00+00:00,ETH,493752.0,11997.523181813061,2402027.168762626,4.121581567108057,0.00015466666666666667,3545.354076250341,417956526087.0,18579189588.0
133,2021-10-12 00:00:00+00:00,ETH,497602.0,-75711.41056158548,3085715.0332612623,4.239684195198245,0.00019900000000000004,3492.5732717932847,411781081166.0,18109578443.0
134,2021-10-13 00:00:00+00:00,ETH,482164.0,-21520.60067753025,3032963.6019471926,3.3586159272427327,0.0005949999999999999,3606.2015802321803,425218703480.0,16211275589.0
135,2021-10-14 00:00:00+00:00,ETH,508096.0,58005.71881170339,4851168.907178503,3.88686518543044,0.0007430000000000001,3786.0140899272646,446474897131.0,19443499909.0
136,2021-10-15 00:00:00+00:00,ETH,518425.0,1433.973312879122,4413827.078980034,3.7945863817961123,0.0006963333333333332,3862.634765441386,455566504000.0,20966841512.0
137,2021-10-16 00:00:00+00:00,ETH,531896.0,101207.5239544891,2911817.6026670346,4.292954078435443,0.0004919999999999999,3830.382149137101,451814143160.0,16578095629.0
138,2021-10-17 00:00:00+00:00,ETH,505899.0,22625.523787220816,2220176.968549236,3.8126453606217203,0.0006036666666666666,3847.104595476458,453838694184.0,15908090346.0
139,2021-10-18 00:00:00+00:00,ETH,523525.0,-34868.80408999,3006637.100518348,4.137269707460159,0.00041099999999999996,3748.7601406390168,442286890171.0,17386204158.0
140,2021-10-19 00:00:00+00:00,ETH,543366.0,-7576.217493073173,2702160.324630712,4.103408542544488,0.0005643333333333334,3877.6509745210305,457545764474.0,15998757133.0
141,2021-10-20 00:00:00+00:00,ETH,571138.0,50084.3146388752,3413813.053503226,3.578317411629221,0.00023633333333333332,4155.992210901629,490444280909.0,20338319988.0
142,2021-10-21 00:00:00+00:00,ETH,569856.0,-38471.19740759829,4971368.675883368,4.379192837385423,0.0009363333333333333,4054.3226805850322,478500948880.0,28220661820.0
143,2021-10-22 00:00:00+00:00,ETH,550658.0,61750.1642430929,3247908.8026199313,2.616746574006805,0.00044800000000000005,3970.181904126345,468623912328.0,19432937968.0
144,2021-10-23 00:00:00+00:00,ETH,567135.0,59923.87167275757,2066071.088908571,3.305058529635181,0.0008240000000000001,4171.663531678276,492462196227.0,14781537792.0
145,2021-10-24 00:00:00+00:00,ETH,554098.0,-39544.91134043567,1738158.8840272862,4.347272099619598,0.0005826666666666667,4087.903005026591,482628847456.0,14978083638.0
146,2021-10-25 00:00:00+00:00,ETH,556981.0,6618.462855507586,2467581.615739294,3.3621057867079265,0.0006159999999999999,4217.8769262219475,498030801217.0,15995727040.0
147,2021-10-26 00:00:00+00:00,ETH,575261.0,-67898.77409148931,3056492.6054905616,4.546818658110394,0.00044666666666666666,4131.102002775296,487840182030.0,17157714562.0
148,2021-10-27 00:00:00+00:00,ETH,577484.0,-79828.80119280196,6320933.604988847,3.6232095483320577,0.00043166666666666673,3930.2572450471234,464175061361.0,26219530404.0
149,2021-10-28 00:00:00+00:00,ETH,660032.0,-11270.451490480897,3813546.7989487527,4.110306576662881,0.0004083333333333333,4287.318631928624,506402198179.0,25958154575.0
150,2021-10-29 00:00:00+00:00,ETH,673944.0,61791.27376936179,6343285.82612104,3.195474361851164,0.0006816666666666667,4414.7466822498345,521512615610.0,22967641914.0
151,2021-10-30 00:00:00+00:00,ETH,627375.0,-42535.36639702863,3654264.979006727,3.8471001834450376,0.000695,4325.650366005572,511045675623.0,14615490626.0
152,2021-10-31 00:00:00+00:00,ETH,585988.0,-47687.2650496398,2368063.719966577,4.1921016047677195,0.0003406666666666667,4288.074452472309,506663636947.0,17498160238.0
153,2021-11-01 00:00:00+00:00,ETH,614149.0,-68261.28164224101,2891812.048443276,2.7574322111197014,0.00043766666666666666,4324.626793776302,511040780623.0,17985288261.0
154,2021-11-02 00:00:00+00:00,ETH,635667.0,-23147.16734941189,3245409.8943902943,3.692337959413343,0.0005923333333333333,4584.798668356236,541846540463.0,20794448222.0
155,2021-11-03 00:00:00+00:00,ETH,658464.0,30688.865808669532,4229684.764169795,2.750465125302758,0.0004313333333333333,4607.193607027514,544555114009.0,21220463155.0
156,2021-11-04 00:00:00+00:00,ETH,622155.0,-76867.80993518463,3056673.133941105,3.513414177663693,0.0005836666666666667,4537.324081282544,536356841434.0,18415244464.0
157,2021-11-05 00:00:00+00:00,ETH,602130.0,-159967.7581641948,2932152.5109688058,3.36293433307442,0.00023066666666666667,4486.243405210834,530378899238.0,15086003586.0
158,2021-11-06 00:00:00+00:00,ETH,575871.0,-67226.39854453751,2026402.1785519682,3.7429021569113745,0.0003416666666666667,4521.581082805599,534616843813.0,14429076700.0
159,2021-11-07 00:00:00+00:00,ETH,591130.0,10658.166324396167,1657382.527905088,4.163627540360699,0.00028533333333333335,4620.5545029476225,546381671971.0,13541376033.0
160,2021-11-08 00:00:00+00:00,ETH,613807.0,23704.161467915488,2801734.200646486,3.502074127621099,0.00041533333333333336,4812.0876135348,569094330697.0,19290896267.0
161,2021-11-09 00:00:00+00:00,ETH,581084.0,-29333.138601141243,2726614.4252886884,3.1501081456687916,0.000231,4735.06875501077,560049280556.0,20834172627.0
162,2021-11-10 00:00:00+00:00,ETH,630563.0,-26683.608179847746,3104904.108086619,3.754758462442635,0.0004113333333333334,4636.174213813707,548414296327.0,22748160545.0
163,2021-11-11 00:00:00+00:00,ETH,612320.0,69828.37880680489,3223785.9319882933,3.780585569367267,0.00024533333333333335,4730.384038503774,559621726330.0,17933201129.0
164,2021-11-12 00:00:00+00:00,ETH,607373.0,-9742.376935595594,2431550.675197408,3.1709467237689997,0.0001,4667.115437208397,552199380998.0,18316060208.0
165,2021-11-13 00:00:00+00:00,ETH,607254.0,,,,,4653.499248911994,550649779810.0,14460776973.0
166,2021-11-14 00:00:00+00:00,ETH,600681.0,,,,,4626.359125987281,547499259423.0,12172962219.0
167,2021-11-15 00:00:00+00:00,ETH,559003.0,,,,,4557.503790450761,539410730883.0,16275851298.0
168,2021-11-16 00:00:00+00:00,ETH,564416.0,,,,,4216.365232950796,499090512787.0,27417502801.0
169,2021-11-17 00:00:00+00:00,ETH,645284.0,,,,,4287.593935491242,507579384616.0,22183461850.0
170,2021-11-18 00:00:00+00:00,ETH,546939.0,,,,,4000.650865138054,473663292938.0,21383250893.0
171,2021-11-19 00:00:00+00:00,ETH,564548.0,,,,,4298.306619546578,508960524908.0,20626269711.0
172,2021-11-20 00:00:00+00:00,ETH,504303.0,,,,,4409.930925059553,522236291601.0,15448261277.0
